,0,text,polarity,subjectivity,sentiment,neg,neu,pos,compound
3725,"I still have a 2x match going on this project, please help if you can to get my students sports equipment to help with their special olympics. This year we are doing a field day! #TeacherAppreciationWeek  @DonorsChoose!   https://t.co/62maOHGuaD",i still have a 2x match going on this project  please help if you can to get my students sports equipment to help with their special olympics  this year we are doing a field day   teacherappreciationweek        ,0.35714285714285715,0.5714285714285714,positive,0.0,0.736,0.264,0.8555
3726,"to lobby the IOC to change the rules to allow women to compete. She puts on exhibition bouts for IOC members in US and Russia, helping convince them to include women. They concede.  ⏺️ A year later Katie wins Gold at the London Olympics. (8/12)  https://t.co/L6dsPTADrl",to lobby the ioc to change the rules to allow women to compete  she puts on exhibition bouts for ioc members in us and russia  helping convince them to include women  they concede      a year later katie wins gold at the london olympics   8 12    ,0.15,0.1,positive,0.0,0.777,0.223,0.836
3727,"and register at boys tournaments under the name “K Taylor.” Eventually the Irish authorities relent.  ⏺️ Over the next 10 years, Katie amasses a 175-12 amateur record, winning 5 world titles &amp; 6 European championships.  ⏺️ As the London Olympics (2012) approaches Katie has (7/12)",and register at boys tournaments under the name  k taylor   eventually the irish authorities relent      over the next 10 years  katie amasses a 175 12 amateur record  winning 5 world titles  amp  6 european championships      as the london olympics  2012  approaches katie has  7 12 ,0.05,0.2,positive,0.0,0.852,0.148,0.765
3728,中国Jr 数学Olympicその２  https://t.co/LB6blhnZCJ @YouTubeより  解けた✌,  jr   olympic                ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
3729,@kevinburch @RnaudBertrand @dpinsen let the oppression olympics begin!,      let the oppression olympics begin ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
3730,"Monday May 2nd Fit is @PlanetFitness   Olympic  Saint Louie how hard you ""Hit""  Natural Bottoms ____I am in Unwell whale off Shorts.......  Wearing High Rise Navy Tights  Riding Shotgun Ankles____  Undie Armour Shoes on the Ground_____  https://t.co/5G8AOfwzdW",monday may 2nd fit is     olympic  saint louie how hard you  hit   natural bottoms     i am in unwell whale off shorts         wearing high rise navy tights  riding shotgun ankles      undie armour shoes on the ground        ,0.07366666666666667,0.37633333333333335,positive,0.037,0.829,0.134,0.5574
3731,"That’s a wrap, Cleveland! Thankful to work in a sport that I love - in and out of the ring. I always love catching up with old friends and making new ones.  Junior Olympics / Summer Festival is in July in Wichita, KS.  National Golden Gloves is in August in Tulsa, OK.   🥊🥊  https://t.co/cvILyNa8PT",that s a wrap  cleveland  thankful to work in a sport that i love   in and out of the ring  i always love catching up with old friends and making new ones   junior olympics   summer festival is in july in wichita  ks   national golden gloves is in august in tulsa  ok         ,0.3766233766233766,0.5363636363636364,positive,0.0,0.66,0.34,0.9666
3732,"Used in the Vancouver 2010 Olympic Winter Games, raise the Triple Gold Club banners to your collection and know that you are assisting in preserving the game.   BID NOW  https://t.co/d5g5qbYlRK  https://t.co/vwP53YAcY6",used in the vancouver 2010 olympic winter games  raise the triple gold club banners to your collection and know that you are assisting in preserving the game    bid now      ,-0.4,0.4,neutral,0.0,1.0,0.0,0.0
3733,@ingram_wallace You’ve nearly got all the coloured rings for the Olympics. Maybe they’ve got aspirations to compete in Paris and this is their way of dropping the hint! 🇫🇷,  wallace you ve nearly got all the coloured rings for the olympics  maybe they ve got aspirations to compete in paris and this is their way of dropping the hint    ,0.1,0.4,neutral,0.0,1.0,0.0,0.0
3734,@rebekah_creates Old-skool but still works method: Treat each category like an old-timey wagon wheel. Then connect like olympic rings.,  creates old skool but still works method  treat each category like an old timey wagon wheel  then connect like olympic rings ,0.1,0.2,positive,0.0,0.594,0.406,0.891
3735,@rothschildmd A gold medalist if idiotic was an Olympic sport,  a gold medalist if idiotic was an olympic sport,-0.6666666666666666,0.8333333333333334,negative,0.34,0.66,0.0,-0.5574
3736,@voguemagazine Congratulations eileen win the Olympics and thanks for pushing the plan of “300 million people participate in ice and snow sports”，what feel about attending the MetGala again?  https://t.co/53OxverSZ2,  congratulations eileen win the olympics and thanks for pushing the plan of  300 million people participate in ice and snow sports  what feel about attending the metgala again    ,0.5,0.30000000000000004,positive,0.0,0.702,0.298,0.891
3737,@rockerskating Amazing kid! Ilia is a definite contender for the next Olympics! Was Yuzu's 4A ratified at the Olympics? Was it credited in spite of the fall or was it downgraded?,  amazing kid  ilia is a definite contender for the next olympics  was yuzu s 4a ratified at the olympics  was it credited in spite of the fall or was it downgraded ,0.20000000000000004,0.4666666666666666,positive,0.09,0.607,0.303,0.7269
3738,"L.A. Northern Soul: The Olympics ""Secret Agents""  Mirwood 7003 1966  https://t.co/E0SLhzXew1",l a  northern soul  the olympics  secret agents   mirwood 7003 1966   ,-0.4,0.7,neutral,0.0,1.0,0.0,0.0
3739,@UncvrngTheTruth Contrast their response to the Olympic bomber. They were so dogged that they chased him in the mountains of nc/ga for years.,  contrast their response to the olympic bomber  they were so dogged that they chased him in the mountains of nc ga for years ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
3740,"$PVSP In the North Olympic Peninsula, Port Townsend is home to this beautiful almost 40,000 square foot greenh  https://t.co/EX8AomukCr", pvsp in the north olympic peninsula  port townsend is home to this beautiful almost 40 000 square foot greenh   ,0.85,1.0,positive,0.0,0.796,0.204,0.6833
3741,"$PVSP In the North Olympic Peninsula, Port Townsend is home to this beautiful almost 40,000 square foot greenh  https://t.co/5SrPh6G0eZ", pvsp in the north olympic peninsula  port townsend is home to this beautiful almost 40 000 square foot greenh   ,0.85,1.0,positive,0.0,0.796,0.204,0.6833
3742,"$PVSP In the North Olympic Peninsula, Port Townsend is home to this beautiful almost 40,000 square foot greenh  https://t.co/2mIz9lRmTJ", pvsp in the north olympic peninsula  port townsend is home to this beautiful almost 40 000 square foot greenh   ,0.85,1.0,positive,0.0,0.796,0.204,0.6833
3743,"$PVSP In the North Olympic Peninsula, Port Townsend is home to this beautiful almost 40,000 square foot greenhou  $PVSP  https://t.co/C9XRXgwvgu", pvsp in the north olympic peninsula  port townsend is home to this beautiful almost 40 000 square foot greenhou   pvsp   ,0.85,1.0,positive,0.0,0.804,0.196,0.6833
3744,"@aligaworash If I'm not mistaken, Tokyo Olympics in 1964.",  if i m not mistaken  tokyo olympics in 1964 ,0.0,0.0,positive,0.0,0.74,0.26,0.2755
3745,@RENAWlLLlAMS HAHAHA we will!! And our Olympic gold too 😌 but I’m actually happy for Ons because she isn’t Sakkari ♥️,  hahaha we will   and our olympic gold too   but i m actually happy for ons because she isn t sakkari   ,0.5,0.7,positive,0.0,0.671,0.329,0.81
3746,"$PVSP In the North Olympic Peninsula, Port Townsend is home to this beautiful almost 40,000 square foot greenhou  $PVSP  https://t.co/4d8OT88ygC", pvsp in the north olympic peninsula  port townsend is home to this beautiful almost 40 000 square foot greenhou   pvsp   ,0.85,1.0,positive,0.0,0.804,0.196,0.6833
3747,Olympic Games: Roads Instead of Riding Instead of Riding from 2028 in Los Angeles  https://t.co/LBcjdNYYFL,olympic games  roads instead of riding instead of riding from 2028 in los angeles   ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
3748,@crazyadri98 Off Olympic next to the food 4 less!! Across from Linda’s,  off olympic next to the food 4 less   across from linda s,-0.08333333333333333,0.03333333333333333,neutral,0.0,1.0,0.0,0.0
3749,"@SeanFitz_Gerald @longleysunsport @evalois @bruce_arthur Well, allow me to present David Foster's theme song for the Calgary Olympics. In Alberta in 1988, you couldn't escape this song - it was everywhere. We had a country-music station and a rock station in Grande Prairie - both played it throughout the day.  https://t.co/UhoHmGTLUR",  gerald       arthur well  allow me to present david foster s theme song for the calgary olympics  in alberta in 1988  you couldn t escape this song   it was everywhere  we had a country music station and a rock station in grande prairie   both played it throughout the day    ,0.0,0.0,positive,0.0,0.832,0.168,0.7269
3750,アイコンリングDAINAを24たんがいつもOlympicていうがお wwwおもしこおおおおお🤪🦖🌈💍 www,       daina 24      olympic      www              www,0.0,0.0,neutral,0.0,1.0,0.0,0.0
3751,"$PVSP In the North Olympic Peninsula, Port Townsend is home to this beautiful almost 40,000 square foot greenhouse cluster, growing amazing flower  https://t.co/e4fgZpvAgF  https://t.co/GqZNPLaYxA", pvsp in the north olympic peninsula  port townsend is home to this beautiful almost 40 000 square foot greenhouse cluster  growing amazing flower      ,0.7250000000000001,0.95,positive,0.0,0.664,0.336,0.8786
3752,(it counts if it’s during the olympics or not the entire event juste a part of it), it counts if it s during the olympics or not the entire event juste a part of it ,0.0,0.625,neutral,0.0,1.0,0.0,0.0
3753,"The Beijing Winter Olympics closed just over two months ago and the focus now turns to awarding a host city for the 2030 Winter Games. There appears to be four candidates with Sapporo, Japan; Salt Lake City and Vancouver leading…  https://t.co/jPXqdmLevi",the beijing winter olympics closed just over two months ago and the focus now turns to awarding a host city for the 2030 winter games  there appears to be four candidates with sapporo  japan  salt lake city and vancouver leading    ,-0.1,0.1,positive,0.0,0.929,0.071,0.4404
3754,The next two summer Olympic games will be in recycled host cities. Both Paris (2024) and LA (2028) have each hosted the games twice.,the next two summer olympic games will be in recycled host cities  both paris  2024  and la  2028  have each hosted the games twice ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
3755,Thinking about joining a Woman's Volleyball League;  Should be in the Olympics by 2024.,thinking about joining a woman s volleyball league   should be in the olympics by 2024 ,0.0,0.0,neutral,0.0,1.0,0.0,0.0
3756,"@Swolenoggin Fyi, I checked in with my 23andme profile for the first time in a couple of years. What did I find? We're of hearty stock, bro. Olympic level athlete muscles.   I love science.",  fyi  i checked in with my 23andme profile for the first time in a couple of years  what did i find  we re of hearty stock  bro  olympic level athlete muscles    i love science ,0.375,0.4666666666666667,positive,0.0,0.824,0.176,0.7184
3757,"Olympic gold medalist and world champion Tianna Madison highlights this year’s 50th class. The Chronicle’s Scott Petrak (@ScottPetrak) spoke with Madison prior to the induction ceremony about her storied track career, life as a new mom and much more:  https://t.co/TDXrEbblkz",olympic gold medalist and world champion tianna madison highlights this year s 50th class  the chronicle s scott petrak     spoke with madison prior to the induction ceremony about her storied track career  life as a new mom and much more    ,0.21212121212121213,0.3181818181818182,positive,0.0,0.902,0.098,0.5994
3758,"Reminder: the US Olympic Committee and USA Gymnastics knew Larry Nassar was molesting girls, and not only did they cover it up, they let him run for school board.  https://t.co/TEdKPTyL7B",reminder  the us olympic committee and usa gymnastics knew larry nassar was molesting girls  and not only did they cover it up  they let him run for school board    ,0.0,1.0,negative,0.119,0.881,0.0,-0.5859
